Unnamed: 0,away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Date,away_team,home_team,month,year,Season,HomeAway_Position_Differntial,HomeAway_Form_Differntial,HomeAway_Average_Points_Differntial,HomeAway_Average_Points_Conceded_Differntial,HomeAway_Win_Precentage_Differntial,k_past_position_home,k_past_rest_time_home,k_past_position_away,k_past_rest_time_away,k_past_positions_differential,k_past_resttimes_differential,Home_St,Away_St,Home_StWeighted,Away_StWeighted,Streak,WeightedStreak
54,4,3,1,23.4047980128262,21.5775988315919,0.713334002725373,0.93929715730148,5,66.6666666666667,-0.08,8,10,0,21.2306833296023,23.0734220545212,-0.825629414796845,-0.186862461799629,5,44.4444444444444,0,0,18,Sesi,Voleisul/Paqueta,12,2015,2015-2016,4,-1.7649265720983252,-2.1741146832238982,1.4958232229292996,-22.2222222222223,6.25,4.0,5.25,4.25,1.0,-0.25,0.25,0.75,0.1,0.9,-0.5,-0.8
55,5,5,1,22.9832793610849,21.0725297765563,0.17260496166161,0.375789898633605,6,62.5,0.0,9,6,0,21.1935377066667,21.9731160746667,-0.516286976,0.04416,3,33.3333333333333,0,1,18,Brasil Volei Clube,Bento Volei,12,2015,2015-2016,4,-0.892076874633605,-1.7897416544182008,0.9005862981103974,-29.1666666666667,7.75,4.5,5.5,4.0,2.25,0.5,0.25,0.75,0.1,0.7,-0.5,-0.6
56,6,4,1,22.8831691051914,21.4432754418949,0.633092179099871,0.699525020122631,4,55.5555555555556,0.408,11,6,0,21.3508960006144,23.3193650838015,-0.981070090883087,0.517546222555966,6,25.0,0,0,19,Minas,Maringa,12,2015,2015-2016,5,-1.680595111005718,-1.5322731045769977,1.8760896419065993,-30.5555555555556,11.0,4.0,8.25,4.75,2.75,-0.75,0.25,0.75,0.3,0.9,-0.5,-0.6000000000000001
57,10,11,0,22.1160522398137,23.2849344854809,-0.773594833813504,-1.09531771468688,7,33.3333333333333,0.28,12,9,0,20.1560116913686,24.2319299349458,-1.84147884673065,-0.956860900611623,7,0.0,0,0,20,Sao Jose dos Campos,JF Volei,12,2015,2015-2016,2,-0.74616113204377,-1.9600405484451002,0.9469954494649002,-33.3333333333333,12.0,4.0,7.75,4.25,4.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0
58,2,2,1,22.9970059402256,21.1312936743787,-0.15717948812785,1.12683729053514,7,77.7777777777778,0.8592,1,1,0,23.3761506149319,21.0869835415789,1.11080247598031,2.13084163570039,7,77.7777777777778,0,1,20,Funvic,Sada Cruzeiro,12,2015,2015-2016,-1,-0.016034814554830135,0.37914467470629987,-0.04431013279980078,0.0,1.25,4.0,2.25,4.25,-1.0,-0.25,0.75,0.75,0.6,0.7,0.0,-0.09999999999999998
59,6,5,0,22.4666234888679,21.018023821245,-0.061916030670712,0.100631918906884,4,55.5555555555556,-0.1616,3,3,1,23.4438384102609,21.7820790652735,0.951437725841184,0.952128697809523,4,70.0,0,1,22,Brasil Volei Clube,Sesi,12,2015,2015-2016,-3,0.8508058069343001,0.9772149213929993,0.7640552440285013,14.4444444444444,5.0,4.75,5.0,4.75,0.0,0.0,1.0,0.5,1.0,0.4,0.5,0.6
60,12,9,0,20.4448093530949,24.0655439479566,-1.68132131766495,-1.67318307738452,2,0.0,1.751168,1,1,1,23.3009204919455,21.0695868332632,1.28864198078425,2.10467330856031,2,80.0,0,1,22,JF Volei,Sada Cruzeiro,12,2015,2015-2016,-11,2.96182505816877,2.8561111388506006,-2.9959571146933968,80.0,1.0,5.25,12.0,5.0,-11.0,0.25,0.75,0.0,0.7,0.0,0.75,0.7
61,4,8,0,22.2939730259764,22.1954139510742,-0.041256246970975,0.221577225922695,5,70.0,0.228199424,5,4,1,22.9065352841531,21.1146203535159,0.759620016098105,0.04669462326437,4,60.0,0,1,23,America Volei,Minas,12,2015,2015-2016,1,0.53804279017541,0.6125622581767018,-1.0807935975583014,-10.0,7.5,5.0,3.5,4.75,4.0,0.25,1.0,0.75,1.0,0.6,0.25,0.4
62,7,7,1,22.1789613121282,22.4357862566105,0.078746341276012,0.293774124273508,5,50.0,-0.336,11,6,0,21.0407168004915,23.2554920670412,-0.98485607270647,0.214036978044773,4,22.2222222222222,0,1,23,Canoas,Maringa,12,2015,2015-2016,4,-1.278630196979978,-1.138244511636703,0.8197058104307011,-27.7777777777778,11.0,5.0,9.25,4.0,1.75,1.0,0.25,0.75,0.2,0.9,-0.5,-0.7
63,9,11,1,22.372841791851,22.9479475883847,-0.418875867050803,-0.676254171749501,3,40.0,0.68,3,2,0,22.5976047521805,21.5050349395029,0.501469832428114,1.41204515334533,3,70.0,0,1,23,Sao Jose dos Campos,Funvic,12,2015,2015-2016,-6,1.1777240041776151,0.22476296032950316,-1.4429126488818014,30.0,2.25,5.25,9.0,5.25,-6.75,0.0,0.5,0.25,0.4,0.4,0.25,0.0
64,8,6,1,21.1148301653333,21.6584928597333,-0.9232,-0.2130295808,6,40.0,0.0,10,10,0,21.5045466636818,23.1787376436169,-0.860503531837476,-0.349489969439703,6,40.0,0,0,24,Bento Volei,Voleisul/Paqueta,12,2015,2015-2016,2,-0.647473951037476,0.38971649834850197,1.520244783883598,0.0,6.25,4.0,8.0,4.75,-1.75,-0.75,0.0,0.25,0.0,0.4,-0.25,-0.4
65,10,10,0,21.1636373309455,22.9029901148936,-0.797359312011264,-0.888402825469981,7,36.3636363636364,-0.664,12,9,0,20.8225141491425,24.2524351583653,-1.93854646190761,-0.965488720489299,7,0.0,0,1,10,Voleisul/Paqueta,JF Volei,1,2016,2015-2016,2,-1.050143636437629,-0.3411231818030025,1.3494450434717002,-36.3636363636364,12.0,3.75,7.75,4.5,4.25,-0.75,0.0,0.0,0.0,0.0,0.0,0.0
66,5,4,1,22.5652282273225,21.1316962828127,0.706473743279897,0.807696012878484,7,63.6363636363636,0.152,9,11,0,22.0982734334808,23.3583580707078,-1.1410033373996,-1.26116038739886,7,36.3636363636364,0,1,10,Minas,Sao Jose dos Campos,1,2016,2015-2016,4,-1.948699350278084,-0.46695479384170113,2.2266617878951003,-27.272727272727195,9.25,4.5,6.5,4.25,2.75,0.25,0.25,1.0,0.3,1.0,-0.75,-0.7
67,7,6,1,21.2518641322667,21.2867942877867,-0.53856,0.02957633536,7,45.4545454545455,-0.6,1,1,1,23.6407363935564,21.3223361332772,1.6309135846274,2.28373864684825,7,81.8181818181818,0,1,10,Bento Volei,Sada Cruzeiro,1,2016,2015-2016,-6,1.6013372492674,2.3888722612896984,0.03554184549049921,36.363636363636296,1.0,4.25,8.25,4.5,-7.25,-0.25,0.75,0.5,0.8,0.7,0.25,0.10000000000000009
68,9,7,0,22.0765023830359,22.9486290052884,-0.537002926979191,-0.364980700581193,7,45.4545454545455,1.984216576,3,3,1,23.0350707282087,21.6256632522188,0.961150180672947,0.961702958247618,7,72.7272727272727,0,1,10,Canoas,Sesi,1,2016,2015-2016,-6,1.32613088125414,0.9585683451728002,-1.3229657530695995,27.272727272727202,4.25,4.0,8.5,4.25,-4.25,-0.25,1.0,0.75,1.0,0.6,0.25,0.4
69,4,8,0,22.0751784207811,21.9963311608594,-0.23300499757678,-0.022738219261844,7,63.6363636363636,0.5488,3,2,1,23.0780838017444,21.4040279516023,1.00117586594249,1.72963612267626,7,72.7272727272727,0,1,10,America Volei,Funvic,1,2016,2015-2016,-1,1.023914085204334,1.0029053809632984,-0.5923032092570999,9.090909090909108,2.5,4.25,3.75,4.25,-1.25,0.0,0.5,0.5,0.6,0.3,0.0,0.3
70,7,6,0,20.9348246391467,22.0294354302293,-1.030848,-0.576338931712,7,41.6666666666667,-0.2,12,9,1,21.058011319314,23.7619481266922,-1.35083716952609,-0.572390976391439,7,8.33333333333333,0,0,17,Bento Volei,JF Volei,1,2016,2015-2016,5,-0.7744982378140899,0.12318668016730072,1.7325126964629014,-33.33333333333337,12.0,4.25,8.25,4.5,3.75,-0.25,0.25,0.5,0.4,0.5,-0.25,-0.09999999999999998
71,9,7,0,21.9812019064287,22.8789032042307,-0.629602341583353,-0.491984560464955,7,41.6666666666667,0.681792,7,5,0,22.1732987910943,21.094419056996,-0.119494464874493,0.159210572300101,7,50.0,0,0,17,Canoas,Brasil Volei Clube,1,2016,2015-2016,-2,0.372490095590462,0.19209688466559882,-1.7844841472347,8.3333333333333,5.25,4.0,8.25,4.75,-3.0,-0.75,0.25,0.5,0.2,0.3,-0.25,-0.09999999999999998
72,10,10,0,21.2909098647564,22.7223920919148,-0.837887449609011,-0.910722260375985,7,33.3333333333333,1.264,1,1,1,23.9125891148451,20.9912022399551,1.90473086770192,2.4269909174786,7,83.3333333333333,0,1,17,Voleisul/Paqueta,Sada Cruzeiro,1,2016,2015-2016,-9,2.815453128077905,2.6216792500887003,-1.731189851959698,50.0,1.0,4.5,8.75,5.0,-7.75,-0.5,0.75,0.0,0.9,0.0,0.75,0.9
73,11,6,1,21.8325734403932,22.9377269869663,-1.81435815300634,-0.187884858165176,7,30.0,1.60425472,3,3,1,22.948056582567,21.6205306017751,0.968920144538358,0.969362366598095,7,75.0,0,1,17,Maringa,Sesi,1,2016,2015-2016,-8,1.156805002703534,1.1154831421737974,-1.317196385191199,45.0,3.75,4.5,11.0,4.25,-7.25,0.25,1.0,0.5,1.0,0.5,0.5,0.5
74,3,2,1,23.5958003747289,21.4565556946152,-0.52574359050228,1.40094069275399,7,75.0,-0.333888,5,4,0,22.172182581858,21.1853570262502,0.446156810302787,0.237355698611496,7,58.3333333333333,0,0,21,Funvic,Minas,1,2016,2015-2016,2,-0.954783882451203,-1.4236177928708997,-0.2711986683650025,-16.6666666666667,5.5,4.25,2.75,4.75,2.75,-0.5,0.75,0.75,0.6,0.8,0.0,-0.20000000000000007
75,4,8,0,21.9934760699582,22.7303982620208,-0.786403998061424,-0.618190575409475,7,58.3333333333333,-0.264,9,11,1,21.9586187467846,22.8066864565662,-0.712802669919681,-0.808928309919089,7,41.6666666666667,0,0,22,America Volei,Sao Jose dos Campos,1,2016,2015-2016,5,-0.09461209451020602,-0.03485732317359691,0.07628819454540192,-16.6666666666666,9.25,4.75,3.75,4.75,5.5,0.0,0.5,0.25,0.6,0.1,0.25,0.5
76,12,9,0,20.9464090554512,23.7595585013538,-1.94505705413196,-1.48066973562087,7,7.69230769230769,0.2384,11,6,0,22.1660587523146,23.4001815895731,-0.550307886532141,0.771229582435819,7,27.2727272727273,0,0,29,JF Volei,Maringa,1,2016,2015-2016,-1,0.930361849088729,1.219649696863403,-0.35937691178069997,19.58041958041961,11.0,4.75,12.0,5.75,-1.0,-1.0,0.25,0.25,0.3,0.3,0.0,0.0
77,9,11,0,21.8868949974277,22.765349165253,-0.935100693640643,-0.770242135935745,7,38.4615384615385,1.104,10,10,0,21.0827278918051,23.0779136735319,-1.12857780830079,-0.479591975551763,7,30.7692307692308,0,1,29,Sao Jose dos Campos,Voleisul/Paqueta,1,2016,2015-2016,1,-0.35833567236504504,-0.8041671056226001,0.3125645082788999,-7.692307692307704,9.5,6.25,9.25,6.0,0.25,0.25,0.0,0.5,0.0,0.4,-0.5,-0.4
78,1,1,1,24.0300712918761,20.8429617919641,0.92361309163081,1.92378469416154,7,84.6153846153846,-1.61216,7,7,1,21.704961525143,22.5831225633846,-0.193587648371964,-0.18714661847829,7,46.1538461538462,0,0,29,Sada Cruzeiro,Canoas,1,2016,2015-2016,6,-2.117372342533504,-2.325109766733103,1.7401607714204985,-38.461538461538396,8.0,6.0,1.0,5.75,7.0,0.25,0.5,1.0,0.5,1.0,-0.5,-0.5
79,2,2,1,23.9433069664498,21.4985778890255,0.179405127598176,1.72075255420319,7,76.9230769230769,-0.6,6,6,1,21.4978597113173,21.7235483441835,-0.0610711453696,0.235328,7,46.1538461538462,0,0,29,Funvic,Bento Volei,1,2016,2015-2016,4,-1.78182369957279,-2.4454472551324997,0.2249704551579974,-30.769230769230703,7.75,5.75,2.75,6.0,5.0,-0.25,0.75,0.75,0.7,0.9,0.0,-0.20000000000000007
80,3,3,1,23.4084452660536,21.9964244814201,0.770667202180299,1.17513611563069,7,76.9230769230769,-0.433853952,4,8,1,22.1147808559666,22.5043186096167,-0.29455246032758,0.39120706389013,7,61.5384615384615,0,0,29,Sesi,America Volei,1,2016,2015-2016,1,-1.46968857595827,-1.2936644100870005,0.5078941281966003,-15.384615384615408,3.75,6.0,3.25,5.75,0.5,0.25,0.25,1.0,0.4,1.0,-0.75,-0.6
81,8,5,0,22.0186390328755,20.9955352455968,-0.24953282453657,-0.295595571899594,7,45.4545454545455,0.451712,5,4,0,22.0710793988197,22.0149522876668,-0.24307455175777,-0.410115441110803,7,53.8461538461539,0,0,29,Brasil Volei Clube,Minas,1,2016,2015-2016,-3,0.052521020141824,0.05244036594419654,1.0194170420700033,8.3916083916084,5.25,5.5,5.75,4.5,-0.5,1.0,0.5,0.25,0.3,0.1,0.25,0.19999999999999998
82,1,1,1,23.6740570335009,20.8243694335713,1.13889047330465,1.93902775532923,1,85.7142857142857,-2.1404544,11,6,0,22.0928470018517,22.9601452716584,-0.640246309225713,0.416983665948655,1,25.0,0,0,30,Sada Cruzeiro,Maringa,1,2016,2015-2016,10,-2.579274064554943,-1.5812100316492028,2.1357758380871026,-60.714285714285694,11.0,6.0,1.0,5.75,10.0,0.25,0.25,1.0,0.2,1.0,-0.75,-0.8
83,3,3,1,23.6267562128429,21.397139585136,1.01653376174424,1.34010889250455,1,78.5714285714286,0.43414332817408,5,4,0,21.9235301857225,22.6119618301335,-0.794459641406216,-0.928092352888643,1,50.0,0,1,30,Sesi,Minas,1,2016,2015-2016,2,-2.134568533910766,-1.703226027120401,1.2148222449974995,-28.571428571428598,5.0,6.25,3.0,6.25,2.0,0.0,0.25,1.0,0.1,1.0,-0.75,-0.9
84,12,9,1,20.997127244361,23.367646801083,-1.35604564330557,-0.984535788496699,2,14.2857142857143,0.5997824,8,7,0,21.5139692201144,22.5164980507076,-0.554870118697571,-0.549717294782632,2,42.8571428571429,0,1,31,JF Volei,Canoas,1,2016,2015-2016,-4,0.429665669799128,0.5168419757534011,-0.8511487503754012,28.571428571428598,8.0,6.5,12.0,5.75,-4.0,0.75,0.25,0.5,0.3,0.6,-0.25,-0.3
85,7,5,1,22.6149112263004,21.0630948631441,0.400373740370744,0.363523542480325,2,50.0,0.07488,4,8,0,21.4918246847733,22.9034548876933,-0.635641968262064,-0.087034348887896,2,57.1428571428571,0,0,31,Brasil Volei Clube,America Volei,1,2016,2015-2016,-3,-0.9991655107423889,-1.1230865415271012,1.8403600245491987,7.142857142857103,4.0,6.5,6.5,6.0,-2.5,0.5,0.25,0.25,0.3,0.4,0.0,-0.10000000000000003
86,2,2,1,23.1946455731598,21.3188623112204,0.343524102078541,1.57660204336256,2,78.5714285714286,-0.816,10,10,1,21.4261823134441,22.9023309388255,-0.70286224664063,-0.18367358044141,2,35.7142857142857,0,0,31,Funvic,Voleisul/Paqueta,1,2016,2015-2016,8,-2.2794642900031903,-1.7684632597156984,1.5834686276051002,-42.8571428571429,10.0,6.75,2.75,6.0,7.25,0.75,0.25,1.0,0.4,1.0,-0.75,-0.6
87,9,11,0,21.9495159979422,22.7722793322024,-0.948080554912514,-0.816193708748596,2,35.7142857142857,-0.4,8,6,0,21.3182877690539,21.4188386753468,-0.24885691629568,-0.0117376,2,42.8571428571429,0,0,31,Sao Jose dos Campos,Bento Volei,1,2016,2015-2016,-1,0.567336792452916,-0.6312282288883004,-1.3534406568556,7.142857142857196,7.0,6.75,9.0,6.0,-2.0,0.75,0.5,0.25,0.4,0.2,0.25,0.2
88,12,9,0,20.1977017954888,23.6941174408664,-1.68483651464446,-1.38762863079736,5,13.3333333333333,1.4745344,5,4,1,21.938824148578,22.4095694641068,-0.435567713124973,-0.542473882310914,6,53.3333333333333,0,1,5,JF Volei,Minas,2,2016,2015-2016,-7,0.952060917672387,1.7411223530891995,-1.284547976759601,40.0,5.0,5.5,12.0,5.75,-7.0,-0.25,0.25,0.5,0.4,0.4,-0.25,0.0
89,8,6,0,21.3879635485764,22.1350709402774,-0.4246784,-0.799085533036544,5,40.0,-0.6,11,6,0,22.2076109348147,23.6347828839934,-1.11219704738057,-0.266413067241076,6,23.0769230769231,0,1,5,Bento Volei,Maringa,2,2016,2015-2016,3,-0.31311151434402607,0.819647386238298,1.4997119437159974,-16.9230769230769,11.0,4.75,7.0,5.75,4.0,-1.0,0.25,0.25,0.1,0.2,0.0,-0.1
90,9,11,1,22.5596127983537,22.5511567990952,-0.158464443930011,-0.052954966998877,5,40.0,0.688,3,3,0,23.2214049702743,21.5177116681088,0.872087114003639,1.17548989327848,6,73.3333333333333,0,1,5,Sao Jose dos Campos,Sesi,2,2016,2015-2016,-6,0.9250420810025161,0.6617921719205988,-1.0334451309864008,33.3333333333333,3.0,5.5,9.0,5.75,-6.0,-0.25,0.75,0.5,0.6,0.5,0.25,0.09999999999999998
91,5,8,0,21.3434597478186,23.0227639101547,-0.429123198449139,-0.908513574609651,5,53.3333333333333,1.534505984,1,1,1,24.2059122934674,21.1928288801903,2.15122220426338,2.34159273398288,6,86.6666666666667,0,0,5,America Volei,Sada Cruzeiro,2,2016,2015-2016,-4,3.0597357788730313,2.8624525456488,-1.8299350299643997,33.3333333333334,1.0,5.5,4.0,5.75,-3.0,-0.25,1.0,0.25,1.0,0.2,0.75,0.8
92,10,10,0,21.5409458507553,23.5218647510604,-1.07030995968721,-1.1622897973125,5,33.3333333333333,-0.424,7,7,1,22.2111753760915,21.4131984405661,0.156103905041943,0.160226164173894,5,46.6666666666667,0,1,5,Voleisul/Paqueta,Canoas,2,2016,2015-2016,-3,1.318393702354443,0.6702295253362003,-2.1086663104943,13.3333333333334,8.25,5.75,10.0,5.75,-1.75,0.0,0.5,0.25,0.6,0.3,0.25,0.3
93,2,2,1,23.7557164585278,21.4550898489763,0.874819281662833,1.86128163469004,5,80.0,-0.81888,7,5,1,22.7919289810403,21.0004758905153,0.69081883398426,-0.07263154215992,5,53.8461538461539,0,0,5,Funvic,Brasil Volei Clube,2,2016,2015-2016,5,-1.17046280070578,-0.9637874774875002,-0.4546139584609996,-26.153846153846096,7.0,5.0,2.5,5.75,4.5,-0.75,0.5,1.0,0.7,1.0,-0.5,-0.30000000000000004
94,2,2,1,24.4045731668223,21.9640718791811,1.29985542533027,2.08902530775204,7,81.25,0.37036288,3,3,1,22.9771239762195,21.7741693344871,0.897669691202911,1.14039191462278,7,75.0,0,0,13,Funvic,Sesi,2,2016,2015-2016,1,-1.1913556165491292,-1.4274491906028004,-0.1899025446939966,-6.25,3.0,5.25,2.25,5.25,0.75,0.0,0.75,1.0,0.7,1.0,-0.25,-0.30000000000000004
95,9,11,0,22.607690238683,22.4409254392762,-0.326771555144009,-0.242363973599101,7,37.5,1.104,7,5,0,23.0335431848322,22.2003807124122,-0.047344932812592,-0.658105233727936,7,50.0,0,1,13,Sao Jose dos Campos,Brasil Volei Clube,2,2016,2015-2016,-2,0.195019040786509,0.42585294614920244,-0.2405447268639982,12.5,7.25,5.25,9.0,5.25,-1.75,0.0,0.5,0.25,0.5,0.3,0.25,0.2
96,10,10,0,21.1660900139376,23.8174918008483,-1.45624796774977,-1.52983183785,7,31.25,0.008,11,6,1,22.9660887478517,23.6411596405281,-0.289757637904456,0.386869546207139,7,28.5714285714286,0,1,14,Voleisul/Paqueta,Maringa,2,2016,2015-2016,1,1.240074199945544,1.7999987339141015,-0.1763321603201966,-2.6785714285713986,11.0,5.25,10.0,5.25,1.0,0.0,0.25,0.25,0.4,0.2,0.0,0.2
97,4,8,1,21.5747677982549,22.9682111281237,0.056701441240689,-0.326810859687721,7,56.25,-1.258176,12,9,0,20.258161436391,23.6552939526931,-1.51010290463789,-0.857912781113151,7,12.5,0,0,14,America Volei,JF Volei,2,2016,2015-2016,8,-1.183292044950169,-1.3166063618639008,0.6870828245694014,-43.75,12.0,5.25,4.25,5.25,7.75,0.0,0.25,0.5,0.2,0.5,-0.25,-0.3
98,8,6,0,21.8437041721945,22.9080567522219,-0.93974272,-1.23926842642924,7,37.5,0.6,7,7,1,22.7689403008732,21.0638920857862,0.724883124033555,0.728180931339116,7,50.0,0,0,14,Bento Volei,Canoas,2,2016,2015-2016,-1,1.964151550462795,0.9252361286787014,-1.8441646664356988,12.5,7.75,5.25,7.25,5.25,0.5,0.0,0.75,0.25,0.8,0.1,0.5,0.7000000000000001
99,2,1,0,23.9147298347739,21.4542631041523,1.51111237864372,1.32097776341071,7,81.25,-1.69076475582874,5,4,1,22.2510593188624,22.0276555712854,0.051545829500022,-0.033979105848732,7,56.25,0,0,14,Sada Cruzeiro,Minas,2,2016,2015-2016,3,-1.269431933910688,-1.6636705159115017,0.5733924671331003,-25.0,5.0,5.25,1.0,5.25,4.0,0.0,0.5,0.75,0.7,0.6,-0.25,0.09999999999999998
100,6,5,1,23.3268345478658,21.9603045699298,0.720298992296596,0.362124053749926,7,53.3333333333333,-0.104,11,6,1,22.8728709982814,23.1629277124225,0.168193889676435,0.709495636965711,6,33.3333333333333,0,0,20,Brasil Volei Clube,Maringa,2,2016,2015-2016,5,-0.193930164073491,-0.453963549584401,1.2026231424927012,-20.0,11.0,5.25,7.25,5.25,3.75,0.0,0.5,0.75,0.7,0.7,-0.25,0.0
101,3,3,0,22.7816991809756,21.8993354675897,0.613227009395391,0.518135752962329,7,70.5882352941177,-1.409728,12,9,0,20.7665291491128,23.7242351621545,-1.40808232371031,-0.886330224890521,6,11.7647058823529,0,0,20,Sesi,JF Volei,2,2016,2015-2016,9,-1.926218076672639,-2.0151700318628016,1.8248996945647988,-58.823529411764795,12.0,5.25,3.0,5.25,9.0,0.0,0.25,0.5,0.1,0.4,-0.25,-0.30000000000000004
102,7,7,0,22.6151522406986,21.9844470019623,-0.303681873266682,-0.020093500773156,7,47.0588235294118,0.59232,6,4,0,21.9341807884232,22.688791123695,-0.558763336399983,-0.627183284678985,7,52.9411764705882,0,1,23,Canoas,Minas,2,2016,2015-2016,-1,-0.538669835626827,-0.6809714522754007,0.7043441217326993,5.882352941176407,5.0,5.25,7.25,5.25,-2.25,0.0,0.5,0.5,0.5,0.5,0.0,0.0
103,1,1,1,24.1984505344858,21.2967438166552,1.80888990291498,1.65678221072857,7,82.3529411764706,-1.136,9,11,0,22.2861521909464,22.852740351421,-0.593891178879281,-0.847142647935271,7,35.2941176470588,0,0,26,Sada Cruzeiro,Sao Jose dos Campos,2,2016,2015-2016,8,-2.250673389607851,-1.9122983435394012,1.5559965347658,-47.0588235294118,9.0,5.25,1.25,5.25,7.75,0.0,0.25,0.75,0.2,0.7,-0.5,-0.49999999999999994
104,8,6,1,22.6082966710889,22.7264454017776,-0.151794176,-0.391414741143388,7,41.1764705882353,0.4,3,3,1,22.9753593447805,21.4694683740717,0.814508602369863,0.712313531698225,6,72.2222222222222,0,0,26,Bento Volei,Sesi,2,2016,2015-2016,-5,1.205923343513251,0.3670626736915992,-1.2569770277059007,31.045751633986903,3.0,5.25,7.5,5.25,-4.5,0.0,0.5,0.25,0.6,0.4,0.25,0.19999999999999996
105,12,9,0,20.5632233192903,23.7293881297236,-1.74786921171556,-1.52646585896825,6,11.1111111111111,0.31552,2,2,1,24.0036585334578,21.9712575033448,1.87122024620163,1.98370889814101,7,82.3529411764706,0,1,26,JF Volei,Funvic,2,2016,2015-2016,-10,3.39768610516988,3.440435214167497,-1.7581306263788008,71.2418300653595,2.0,5.25,12.0,5.0,-10.0,0.25,1.0,0.0,1.0,0.0,1.0,1.0
106,10,10,0,21.18287201115,23.5539934406787,-1.56499837419981,-1.62386547028,7,29.4117647058824,1.176,6,5,1,23.7281343049593,21.7682436559438,0.889699242999941,-0.126484186982349,6,56.25,0,1,26,Voleisul/Paqueta,Brasil Volei Clube,2,2016,2015-2016,-4,2.513564713279941,2.5452622938093015,-1.7857497847349002,26.8382352941176,6.75,5.25,10.0,5.25,-3.25,0.0,0.75,0.25,0.8,0.1,0.5,0.7000000000000001
107,11,6,0,22.4982967986251,23.5970088366046,-1.85148652240507,-0.465444888258852,6,31.25,-0.2208,5,8,1,22.0598142386039,22.934568902499,-0.061448687750177,-0.469627479110317,7,58.8235294117647,0,1,26,Maringa,America Volei,2,2016,2015-2016,-6,0.403996200508675,-0.4384825600211997,-0.6624399341056026,27.573529411764703,4.25,5.25,11.0,5.0,-6.75,0.25,0.5,0.5,0.7,0.5,0.0,0.19999999999999996
108,1,1,1,24.3587604275886,20.3707283866575,2.04711192233198,1.92542576858285,1,83.3333333333333,-1.08736,2,2,1,24.2695934934329,21.1770060026759,2.0969761969613,2.18696711851281,1,83.3333333333333,0,0,27,Sada Cruzeiro,Funvic,2,2016,2015-2016,1,0.17155042837844992,-0.0891669341556991,0.8062776160183986,0.0,2.0,5.25,1.25,5.25,0.75,0.0,1.0,0.75,1.0,0.8,0.25,0.19999999999999996
109,11,6,0,22.5986374389001,24.1442737359504,-2.08118921792406,-0.972355910607082,2,29.4117647058824,-0.1264,6,4,1,22.3473446307386,22.501032898956,-0.047010669119986,-0.101746627743188,5,55.5555555555556,0,0,28,Maringa,Minas,2,2016,2015-2016,-5,0.9253452414870961,-0.251292808161498,-1.6432408369943978,26.1437908496732,5.25,5.25,11.0,6.25,-5.75,-1.0,0.75,0.5,0.7,0.3,0.25,0.39999999999999997
110,8,7,0,22.4421217925589,22.3875576015699,-0.642945498613346,-0.416074800618525,5,44.4444444444444,-0.96704,4,8,1,22.9145180575498,22.9476551219992,0.550841049799859,0.224298016711746,2,61.1111111111111,0,1,28,Canoas,America Volei,2,2016,2015-2016,-4,0.966915850418384,0.4723962649908984,0.5600975204293022,16.6666666666667,4.5,5.25,7.25,5.25,-2.75,0.0,0.75,0.5,0.9,0.3,0.25,0.6000000000000001
111,12,9,0,20.0505786554322,24.0501771704456,-1.99829536937245,-1.8211726871746,2,10.5263157894737,-0.024,9,11,0,21.1622550860904,23.2821922811368,-1.07511294310343,-1.27771411834822,2,33.3333333333333,0,1,28,JF Volei,Sao Jose dos Campos,2,2016,2015-2016,-3,0.7460597440711698,1.1116764306581999,-0.7679848893087993,22.8070175438596,9.0,5.25,12.0,6.0,-3.0,-0.75,0.25,0.0,0.1,0.0,0.25,0.1
112,11,10,0,20.8129642755867,23.8431947525429,-1.85199869935985,-1.899092376224,2,27.7777777777778,0.264,3,3,0,22.5802874758244,22.0755746992574,0.251606881895891,0.16985082535858,2,68.421052631579,0,0,28,Voleisul/Paqueta,Sesi,2,2016,2015-2016,-8,2.150699258119891,1.7673232002376977,-1.7676200532855013,40.6432748538012,3.0,6.5,10.0,5.25,-7.0,1.25,0.5,0.0,0.4,0.0,0.5,0.4
113,7,6,1,22.9866373368711,22.381156321422,0.2785646592,0.086868207085289,4,44.4444444444444,-0.2,5,5,1,23.9825074439674,21.2812615914217,1.31175939439995,0.498812650414121,4,58.8235294117647,0,1,1,Bento Volei,Brasil Volei Clube,3,2016,2015-2016,-2,1.2248911873146608,0.9958701070962981,-1.099894730000301,14.379084967320303,6.5,6.25,8.0,5.25,-1.5,1.0,0.75,0.5,0.9,0.7,0.25,0.20000000000000007
114,11,6,1,22.6389099511201,23.7954189887603,-1.46495137433925,-0.577884728485665,5,33.3333333333333,-1.136,9,11,1,22.196470735539,22.8924204915761,-0.26009035448274,-0.422171294678574,5,36.8421052631579,0,0,4,Maringa,Sao Jose dos Campos,3,2016,2015-2016,-2,0.317794374002925,-0.44243921558110344,-0.9029984971841998,3.508771929824597,9.0,5.25,11.0,5.25,-2.0,0.0,0.25,0.5,0.4,0.5,-0.25,-0.09999999999999998
